Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
2e95e294-b2cb-5531-abb2-0c1c3c9cba19,2015-11-01,,999-71-3309,,,,Eleni953,Eichmann909,,,,white,nonhispanic,F,Omaha  Nebraska  US,122 Quigley Rest,Schneider,Nebraska,Buffalo County,,00000,40.90761459813482,-98.92013397993841,21725.83,0.00,62424
4bbafa61-1236-1e94-fb9e-d2481f227043,1996-09-25,,999-69-8109,S99992981,X40864363X,Mr.,Barney639,Yost751,,,,white,hispanic,M,Omaha  Nebraska  US,770 Will Passage Unit 84,Papillion,Nebraska,Sarpy County,31153,68157,41.06782707304189,-95.98431982621473,31980.13,36357.40,48501
cde1728a-5d22-7057-a07b-b8adeb2c22cc,1992-05-28,,999-91-8026,S99971286,X70540146X,Mr.,Sherman440,Ankunding277,,,M,white,nonhispanic,M,Omaha  Nebraska  US,796 Spinka Esplanade Apt 40,Gothenburg,Nebraska,Dawson County,31047,69138,40.90435154683121,-100.12567932526615,134709.47,316022.93,61684
94b56b34-7eea-9659-1056-7310b41109fb,1953-10-27,,999-27-4359,S99922726,X20000678X,Mr.,Santiago500,Fritsch593,,,D,white,nonhispanic,M,Ashland  Nebraska  US,762 Kihn Wall Apt 36,Ainsworth,Nebraska,Brown County,31017,69210,42.51686011973837,-99.90558268859408,131825.22,205115.49,81395
4d62076f-9a98-620d-2852-8f142de10d63,2004-06-09,,999-27-2289,S99932431,,Mr.,Norbert530,Terry864,,,,white,nonhispanic,M,Lincoln  Nebraska  US,487 Gottlieb Trailer Suite 81,Omaha,Nebraska,Douglas County,31055,68122,41.346386665342585,-96.13497711842172,40245.80,0.00,79314
8d96a9b6-536e-45fa-0698-0c9a5258cfcf,2005-05-28,,999-36-2276,S99960077,,Ms.,Fatimah228,Kshlerin58,,,,white,nonhispanic,F,Broken Bow  Nebraska  US,297 Schmitt Branch,Lincoln,Nebraska,Lancaster County,31109,68522,40.866157902325476,-96.86113510898006,25215.74,14617.87,72075
0f2e10db-e279-ce03-ddbc-3e11ac774e10,1950-01-31,,999-83-1998,S99944786,X26135559X,Mr.,Fritz267,Spinka232,,,W,white,nonhispanic,M,Culbertson  Nebraska  US,516 Upton Skyway,Omaha,Nebraska,Douglas County,31055,68152,41.29969128773927,-96.23094688363238,77645.88,897739.83,32062
cecd1d29-f510-ec85-67dd-880e791d757a,2015-12-17,,999-81-6690,,,,Clemmie560,Kassulke119,,,,white,nonhispanic,F,Plattsmouth  Nebraska  US,276 Abernathy Branch,Omaha,Nebraska,Douglas County,31055,68108,41.22379458958624,-95.92916355573443,12792.77,12117.80,117784
b78fc287-8d93-439f-4ffc-2a2c35456fe9,2018-04-20,,999-66-8821,,,,Alfredo17,Naranjo39,,,,white,hispanic,M,Mexico City  Mexico City  MX,255 Metz Mews Apt 24,Waco,Nebraska,York County,31185,68460,40.894174563232745,-97.42914831480877,750.00,13404.49,26433
82421f2d-f7a3-577e-d154-15aa6b442358,1980-02-03,,999-56-7496,S99976086,X2999842X,Mrs.,Nella762,Glover433,,Wuckert783,D,white,nonhispanic,F,Bellevue  Nebraska  US,568 Mann Row,Little Blue,Nebraska,Adams County,,00000,40.43588791229832,-98.37413048745078,12927.52,713367.51,16976
aedc8636-f3da-7477-9cd7-2041befea28e,2012-04-10,,999-53-8764,,,,Dexter530,Willms744,,,,white,nonhispanic,M,Lincoln  Nebraska  US,179 Corwin Rapid Suite 59,Lincoln,Nebraska,Lancaster County,31109,68512,40.76054427308452,-96.7525533018976,18122.32,0.00,67462
ecec3b30-1c84-6edd-4d10-40f72c072a26,2011-09-20,,999-94-1256,,,,Stanford577,Aufderhar910,,,,white,nonhispanic,M,Omaha  Nebraska  US,617 Labadie Crossing,Ord,Nebraska,Valley County,31175,68862,41.601639678926695,-98.90626064554333,18172.68,3133.84,47068
d4625025-a72f-c6b2-1e8b-e57d08b82461,1936-11-19,1991-10-04,999-41-6434,S99950870,X80184659X,Ms.,Fabiola106,Botsford977,,,S,white,hispanic,F,Omaha  Nebraska  US,952 Thiel Mission Suite 60,Lexington,Nebraska,Dawson County,31047,68850,40.78742742586528,-99.75603638489044,819096.75,821004.29,70362
702f548d-559b-2779-997f-93b0cb0cd132,2014-07-21,,999-90-9169,,,,Gale827,Schoen8,,,,white,nonhispanic,M,Lincoln  Nebraska  US,1025 Watsica Gate,Bellevue,Nebraska,Sarpy County,31153,68147,41.066466335328165,-95.94919949128084,10318.23,3913.78,54902
f5bf24a8-0b71-da57-0501-4f282bd55e57,1949-09-27,,999-43-6533,S99984661,X83713035X,Mr.,Pasquale620,Miller503,,,M,white,hispanic,M,Sheridan  Nebraska  US,846 Bechtelar Rest Unit 82,Omaha,Nebraska,Douglas County,31055,68111,41.324595225760504,-96.27703052925659,374404.78,157471.04,38893
621e23f2-e90d-7fbf-8c1e-0c737e95ac8c,2016-08-25,,999-40-5484,,,,Lan153,Harvey63,,,,white,nonhispanic,F,Omaha  Nebraska  US,707 Bartoletti Crossroad Apt 56,Omaha,Nebraska,Douglas County,31055,68132,41.248201742667604,-95.8971759193996,8286.88,3184.60,194868
f10553cd-688b-9075-10eb-1687fd501c19,2000-01-01,,999-45-2249,S99969282,X85854655X,Ms.,Brittany443,Runte676,,,,white,nonhispanic,F,Winside  Nebraska  US,1020 Weber Lock Apt 41,Lincoln,Nebraska,Lancaster County,31109,68524,40.803637720110984,-96.62663141211785,99311.39,285682.00,64767
07b6f3a4-65ff-103c-f283-8f11ac43be54,1962-03-04,,999-99-5239,S99956630,X26723926X,Mr.,Merlin721,Kuvalis369,MD,,D,white,nonhispanic,M,Omaha  Nebraska  US,883 Runolfsdottir Road,Columbus,Nebraska,Platte County,31141,68601,41.425297855647166,-97.39204052333172,135224.05,0.00,116501
baf44920-46ff-8c77-3c59-65fc38882fb1,1968-05-16,,999-38-4027,S99914677,X27333103X,Mrs.,Lili474,Stark857,,Nitzsche158,D,white,nonhispanic,F,Omaha  Nebraska  US,934 Hansen Green,Omaha,Nebraska,Douglas County,31055,68152,41.221335025341936,-96.00986751701538,250959.63,1162520.70,32576
1eb98f69-7e19-53ce-edb5-8701d98e4cc7,1970-07-29,,999-52-5445,S99947773,X20414850X,Mrs.,Kassie598,Gislason620,,Ernser583,M,white,nonhispanic,F,North Bend  Nebraska  US,620 Ernser Promenade,Marble,Nebraska,Saunders County,,00000,41.19686240297718,-96.42000124134583,661232.34,1397010.59,72326
8a2aebce-2a0c-89b5-fa7b-985e2c5e1cf5,1974-12-26,,999-16-4223,S99970110,X85054201X,Mrs.,Kenia28,Considine820,,Kub800,W,white,nonhispanic,F,Omaha  Nebraska  US,1085 Mueller Skyway,Omaha,Nebraska,Douglas County,31055,68118,41.40757618276001,-96.14791078557658,270655.82,1013155.28,188978
4e9fbcbe-f6db-85cd-7f94-a6c51533d9d6,1969-08-31,,999-12-7753,S99951348,X76288696X,Mrs.,Rae910,Hintz995,,Spinka232,M,black,nonhispanic,F,Omaha  Nebraska  US,205 Wilderman Underpass,Lincoln,Nebraska,Lancaster County,31109,68512,40.96958944458243,-96.65086183909709,664495.50,512154.66,54779
b7ee801a-0088-7b67-e5d6-745502add6e4,1964-05-27,,999-11-5569,S99995501,X10023000X,Ms.,Sidney996,Cruickshank494,,,S,white,nonhispanic,F,Omaha  Nebraska  US,932 Farrell Passage Apt 45,Omaha,Nebraska,Douglas County,31055,68112,41.345257897117364,-96.08434628257557,843946.14,55585.71,101922
eae4c6a5-46e2-a8ce-883a-54f43839f4bf,1936-11-19,,999-96-5164,S99922998,X5709944X,Mrs.,Rosemarie149,Adams676,,Orn563,D,white,hispanic,F,Auburn  Nebraska  US,603 Koss Plaza Suite 45,Lexington,Nebraska,Dawson County,31047,68850,40.82750226044231,-99.74070945684286,979280.28,623119.29,70362
20f0a07f-6b20-1ad8-dfea-aeea5d3587b4,1934-11-16,,999-35-3314,S99920299,X22764681X,Ms.,Alma679,Auer97,,,S,white,nonhispanic,F,Lincoln  Nebraska  US,655 Wintheiser Neck,St. Paul,Nebraska,Howard County,31093,68873,41.27018200812806,-98.4135751197241,294972.60,2217597.90,25353
59937ff0-65ab-3915-a266-05c0685f5790,1953-04-14,2016-09-14,999-10-2733,S99956400,X75105795X,Ms.,Yajaira121,Hyatt152,,,S,white,nonhispanic,F,Omaha  Nebraska  US,771 Dietrich Boulevard,Winslow,Nebraska,Dodge County,31053,68072,41.56945743836355,-96.52715473366516,1130570.49,770554.89,54163
a29f37b9-5e5c-9434-d864-09e62748ae58,1953-04-14,,999-48-4716,S99910785,X22017057X,Mrs.,Saundra460,Carter549,,Hansen121,M,white,nonhispanic,F,Johnson  Nebraska  US,732 Feeney Approach,Winslow,Nebraska,Dodge County,31053,68031,41.57998967825832,-96.47644851171835,1203570.33,263910.88,54163
